tx_count,tx_frequency,tx_regularity,avg_amount,amount_variance,unique_counterparties,counterparty_concentration,income_regularity,history_length_days,max_gap_days,net_flow,consistency_score,label
17,0.5336322869955157,0.9377503377301294,763.8564705882353,0.0297915993356487,3,0.33564013840830453,11.785396303286102,223.0,15.334733796296296,3708.540000000002,0.9699364713863354,82
27,1.1886792452830188,4.2408363865657215,861.7270370370372,0.2800734754799224,8,0.17695473251028804,15.73306544920639,159.0,17.566423611111112,-1026.1700000000037,0.8119519353705715,65
9,0.23684210526315788,36.13875891980258,2788.542222222222,0.43027964804172264,9,0.1111111111111111,59.76736721717657,266.0,111.35842592592593,-6545.580000000002,0.4750657612551543,38
34,1.0347826086956522,0.6712004586151037,963.4255882352942,0.031040440173663027,3,0.36159169550173015,8.67896742419052,230.0,8.404884259259259,-1828.3499999999985,0.9736557233433645,90
29,2.3604651162790695,2.7773269922845936,557.8906896551724,0.3098680706786228,7,0.16765755053507733,4.097710445359924,86.0,11.35300925925926,3432.75,0.8225611130587978,48
8,0.17665615141955837,27.94835262410907,2892.45125,0.3953268354483565,8,0.125,0.0,317.0,76.1583912037037,-14812.89,0.5336890958533296,9
34,1.0303030303030303,0.8936854682070056,1297.1838235294117,0.0272433858257591,3,0.3788927335640138,6.746352819868147,231.0,8.639930555555555,12747.190000000002,0.9718870933540691,77
19,0.6683417085427136,9.330249466499538,436.4031578947368,0.26022528096405423,7,0.23545706371191136,15.016395179053386,199.0,34.56021990740741,435.47999999999956,0.7517928425496676,46
14,0.2857142857142857,31.244071462799898,2814.2299999999996,0.6162937166431887,14,0.07142857142857142,48.40349568943274,343.0,96.35355324074074,20006.239999999998,0.4464388662159826,8
17,0.53125,0.763656425349675,1767.8923529411763,0.03369713155580465,3,0.34256055363321797,13.442069001881746,224.0,15.641909722222222,8793.77,0.9708651655729393,80
34,1.391812865497076,5.621903193524245,382.6070588235294,0.2493404832106546,8,0.12975778546712805,9.906819936731893,171.0,26.78648148148148,559.3199999999997,0.8042146426820442,51
6,0.24137931034482757,23.010695312596333,3151.483333333333,0.33546650826022595,6,0.16666666666666669,33.35138005127172,174.0,61.00582175925926,4525.499999999999,0.5896989414012328,31
15,0.5357142857142857,0.6872888984571482,627.2379999999999,0.0315949574863642,3,0.34222222222222226,12.072756339554791,196.0,14.911435185185185,1819.8900000000003,0.9731248754507841,87
39,2.3135593220338984,2.758067410374911,118.05153846153844,0.2840019233413022,8,0.14398422090729784,4.2728047065883334,118.0,13.383333333333333,-262.9899999999998,0.8324645529082049,46
9,0.20063694267515925,16.3486804576573,2483.0588888888888,0.4781476168811007,9,0.1111111111111111,30.722340696568846,314.0,58.60469907407408,111.51000000000022,0.599898983043847,22
30,1.0396039603960396,0.8950759237129131,866.8059999999999,0.026653112296576662,3,0.3600000000000001,7.42921565379806,202.0,8.601724537037038,5161.120000000001,0.9721518893444921,100
31,2.8181818181818183,2.4225756339052698,831.4206451612905,0.32629865986699824,8,0.1383975026014568,5.324146018398467,77.0,7.9586805555555555,2054.840000000002,0.8220057942593091,53
15,0.32507739938080493,26.3315711442519,1816.288,0.546827059651265,15,0.06666666666666667,29.260695763404044,323.0,108.04143518518518,2612.0199999999986,0.49725672026990936,37
8,0.26666666666666666,0.48676245354151887,953.6975,0.022773503090039802,2,0.625,68.93879629853774,210.0,30.807164351851853,-32.73999999999978,0.9806946818276343,82
16,1.4545454545454546,6.3066737900885625,328.2325,0.28723242152696943,6,0.2109375,7.402006201819534,77.0,19.10741898148148,1608.7800000000002,0.780370628873535,46
13,0.2826086956521739,27.203008826291292,2336.8646153846153,0.7679204399148875,13,0.07692307692307694,37.998052995999025,322.0,86.62559027777777,-12195.22,0.43390232011767105,14
17,0.5336322869955157,0.764435087908819,645.8682352941177,0.023450423454948258,3,0.3633217993079585,10.794838523147224,223.0,15.555902777777778,601.8399999999983,0.9758315681925283,90
18,0.7974683544303797,8.834016233986976,535.3716666666666,0.2947211410863612,7,0.18518518518518523,14.988565300492418,158.0,33.67224537037037,-178.22999999999865,0.7448338047340609,68
6,0.1510791366906475,61.02496432188736,1948.0366666666666,0.8691589248791926,6,0.16666666666666669,80.4579241264422,278.0,150.10824074074074,-7859.720000000001,0.275046825518385,27
51,1.0229226361031518,0.8241333440978189,888.9200000000001,0.03115237164154683,3,0.34256055363321797,16.15874010845179,349.0,8.818495370370371,-9838.039999999994,0.971115325812048,82
16,1.8064516129032258,4.465741576938174,626.705625,0.22587623911811142,7,0.1640625,3.3458819263230963,62.0,18.38482638888889,1746.17,0.8297541275882337,41
10,0.26515151515151514,22.044058625634232,2095.04,0.6355688751386964,10,0.10000000000000003,17.72036455757047,264.0,69.00773148148149,313.5599999999995,0.5046172696763371,25
30,1.044776119402985,0.8497885431624215,1729.2396666666668,0.0323489871178363,3,0.3622222222222222,7.818905470143152,201.0,8.589930555555556,6851.689999999999,0.9701198938849498,80
10,1.0294117647058825,5.459343852195543,875.0810000000001,0.3588971266706143,4,0.26,7.585339673417615,68.0,19.86315972222222,2412.3299999999995,0.766032885973283,60
8,0.19112627986348124,26.8363860141188,2525.7737500000003,0.3449179858904302,8,0.125,40.477552035747586,293.0,84.32481481481481,5513.069999999999,0.5585357532838333,14
17,0.53125,1.008741178538737,1295.1835294117645,0.027699877053118046,3,0.33564013840830453,10.189221873153178,224.0,15.53375,6426.720000000001,0.9698072839545917,86
16,0.9824561403508772,6.882523035283581,885.991875,0.22296215582003834,7,0.1796875,14.264305761665067,114.0,23.76167824074074,5150.809999999999,0.7975708673853508,62
12,0.31698113207547174,20.166214836087228,2681.8175,0.40152220216313667,12,0.08333333333333334,43.218592311037504,265.0,69.1734375,-2137.6899999999987,0.5899404297881952,16
7,0.2737430167597765,0.947709629218732,1621.457142857143,0.03876949570257695,3,0.42857142857142855,0.0,179.0,31.25761574074074,-11350.2,0.9654379312844756,87
12,0.6222222222222222,14.861520738890064,435.21999999999997,0.21155628634375176,7,0.16666666666666666,0.0,135.0,49.420138888888886,-3131.28,0.7093302939470315,59
3,0.18103448275862066,7.610539544451976,1749.9333333333334,1.3446726706588852,3,0.3333333333333333,0.0,116.0,63.569895833333334,-5249.8,0.5182807289951288,4
15,0.5384615384615384,0.8568614926122834,796.67,0.035023512157275595,3,0.34222222222222226,36.85443212690798,195.0,15.494930555555555,-3868.8899999999994,0.9687123513885671,84
27,1.125,6.554247118875399,443.08666666666664,0.27056928920003376,8,0.18244170096021947,9.136395068073723,168.0,30.582800925925927,-182.0600000000013,0.7833443421429788,43
13,0.3053691275167785,26.475634378008312,2567.2800000000007,0.5931570249789777,13,0.07692307692307694,52.40245064843525,298.0,81.05965277777777,-5841.840000000004,0.48315925986095526,33
7,0.2722222222222222,0.6028634416513647,1983.7499999999998,0.035784426422880086,2,0.5918367346938775,16.9722039398752,180.0,30.75681712962963,5657.75,0.9724766932862275,76
40,1.971830985915493,3.628877069802251,521.33125,0.2730977137496106,8,0.1475,6.169762344337438,142.0,19.537141203703705,-2195.210000000001,0.8235427736943755,66
12,0.23863636363636365,31.437350046233032,2400.603333333333,0.6581420353437907,12,0.08333333333333334,57.65560064078019,352.0,97.931875,10175.9,0.4342409087408119,35
7,0.2737430167597765,0.9151227746115687,1696.3799999999999,0.01491570952096183,3,0.3877551020408163,40.83384526512048,179.0,31.341550925925926,-1790.420000000001,0.9775757205924167,95
26,0.9145728643216081,6.685196535242397,843.2726923076924,0.31179676075704776,8,0.14497041420118345,23.18965426132654,199.0,26.195219907407406,-10390.109999999999,0.7661866405263612,40
8,0.18791946308724833,36.95416363950041,2530.60625,0.6008230158373126,8,0.125,19.197256416986164,298.0,120.55788194444445,1243.430000000002,0.4200627370169613,33
12,0.5526315789473684,0.5292317918578681,1221.6766666666665,0.023515224963845237,3,0.3472222222222222,7.782307278839983,152.0,14.870763888888888,-45.4399999999996,0.9796363681084402,100
20,0.8333333333333334,7.662657330177754,418.9865,0.35729108387038694,8,0.14500000000000002,20.007390155552233,168.0,28.901875,-1519.3899999999994,0.7370792280068688,60
5,0.1417004048582996,38.22219935550581,2288.266,0.6073385880676555,5,0.20000000000000004,0.0,247.0,112.21391203703703,-4623.2699999999995,0.41224445459165787,7
12,0.5454545454545454,0.5519828150998259,1288.105,0.03308831319397057,3,0.43055555555555564,0.0,154.0,14.627881944444445,-10431.699999999999,0.9746109629178465,95
25,0.8064516129032258,11.91247819360147,947.9972,0.2600699440781162,7,0.1616,15.704912811879762,217.0,45.07627314814815,-7823.669999999999,0.7216380729972132,54
15,0.30346820809248554,20.956076416749386,2446.9420000000005,0.4489253359227402,15,0.06666666666666667,44.99146558807742,346.0,78.12104166666667,-14636.890000000003,0.5678133262613421,11
23,0.5227272727272727,0.8917740719797403,767.5052173913044,0.027841168002563758,3,0.3383742911153119,36.05860790409544,308.0,15.790300925925926,-8232.080000000002,0.9716272446619334,91
30,1.5789473684210527,4.092044340820349,650.7273333333334,0.24784159255548746,8,0.14666666666666667,6.679077845885612,133.0,17.167696759259258,6256.0999999999985,0.8264879217895752,71
2,0.08641975308641975,0.0,2747.755,0.4990874231876576,2,0.5,0.0,162.0,162.7826851851852,-5495.51,0.8035422090818962,6
34,1.0258620689655171,0.864119310448624,1726.2811764705884,0.02732394227575489,3,0.3494809688581315,7.683678214361826,232.0,8.665416666666667,6911.279999999999,0.9723264414104746,76
36,1.909090909090909,3.773221136772976,582.9888888888888,0.28536385682620635,7,0.17129629629629634,7.596338485421302,132.0,16.816458333333333,1048.319999999998,0.8167773797074238,72
10,0.1994301994301994,52.70864365464752,3024.532,0.48563633064670864,10,0.10000000000000003,109.05432818394877,351.0,165.0951851851852,7365.380000000001,0.39393755487084714,13
12,0.2545454545454545,0.9215367716135402,1430.5375000000001,0.023451901040944485,3,0.375,12.688836957669919,330.0,31.491875,-81.47000000000116,0.9732850328535999,100
32,1.5886524822695036,5.41680206083551,543.199375,0.2991544242770312,8,0.140625,18.983932418982718,141.0,26.74646990740741,-6705.259999999998,0.7881237185966281,52
4,0.1278538812785388,38.485555858493534,1859.725,0.27444881474513755,4,0.25,0.0,219.0,109.91863425925926,790.0000000000009,0.5186182048088566,16
6,0.2781456953642384,1.0193773974445295,672.4716666666666,0.020891807501225837,3,0.5,16.979388926923047,151.0,31.53351851851852,1355.3099999999997,0.9729582394780467,91
17,1.5256410256410258,3.143502103312056,739.1741176470589,0.26232051837950404,7,0.18339100346020762,11.58529515744391,78.0,10.121782407407407,-5997.68,0.8348919858507928,74
10,0.44871794871794873,18.386662519446034,2049.183,0.7226487054529716,10,0.10000000000000003,21.870246461008144,156.0,63.55545138888889,9242.970000000001,0.5136241136775455,37
11,0.25752508361204013,0.7618608895344604,537.5727272727272,0.030076341148438896,3,0.3553719008264462,24.172278794422116,299.0,31.4909375,-519.6799999999998,0.9726479191283566,88
28,1.12,9.02604469838417,892.9853571428572,0.2366420230457629,8,0.1377551020408163,20.253823455132792,175.0,35.18006944444444,-3308.2299999999996,0.7647245664075404,70
2,0.411764705882353,0.0,2686.135,1.1516389970730139,2,0.5,0.0,34.0,34.538773148148145,5372.27,0.6580591138505295,28
12,0.5454545454545454,0.8912412803867522,890.2925,0.02803060665684087,3,0.37500000000000006,11.652852850504464,154.0,15.558912037037038,-74.39000000000033,0.9715437546448591,75
26,1.3284671532846715,3.4889426827630037,103.99269230769231,0.2690497203716768,8,0.13905325443786984,4.724013061156021,137.0,15.104965277777778,-750.73,0.8271575423572521,57
6,0.12,77.59173326890188,2019.6333333333332,0.7496317467753658,6,0.16666666666666669,0.0,350.0,204.71104166666666,-5046.82,0.27391590181897124,3
12,0.5490196078431372,0.8267859932188598,1814.7825,0.03032855050176701,3,0.3472222222222222,7.795869819342843,153.0,15.136203703703703,37.61000000000058,0.9714717557889769,80
35,2.168141592920354,2.7332311131502025,431.5885714285714,0.2957484318797574,8,0.13795918367346938,4.805391219909297,113.0,9.800462962962962,-1213.5800000000008,0.8284469727533479,45
5,0.12589928057553956,62.66824172006568,1385.59,0.9012811442778809,5,0.20000000000000004,0.0,278.0,154.19667824074074,2778.05,0.2649336301829522,36
15,0.5412371134020618,1.0111931738212103,627.8206666666667,0.025983944410219135,3,0.44,6.91633643247674,194.0,15.703460648148148,-606.1499999999996,0.9706030135616865,100
28,1.8666666666666667,3.747961898661581,596.4760714285715,0.2968355274942647,8,0.12755102040816324,7.00207642555573,105.0,13.592395833333333,-5110.030000000001,0.8128615456408244,46
3,0.06542056074766356,146.9018020762871,1583.0466666666664,0.5026015159022439,3,0.3333333333333333,0.0,321.0,264.3765046296296,242.48000000000002,0.3062129044411931,15
11,0.25752508361204013,0.8337809766887306,1461.4009090909092,0.03334954641737175,3,0.371900826446281,16.579304216520345,299.0,31.266238425925927,1658.79,0.9698951918067219,84
21,0.9130434782608695,7.105140023959658,262.23428571428565,0.2964693123385158,7,0.1609977324263038,13.688358578030227,161.0,23.710949074074072,1001.7799999999997,0.7662787778155029,58
15,0.3191489361702128,19.41033729522536,2074.564,0.6812459004760397,15,0.06666666666666667,46.75408338878047,329.0,62.01636574074074,-2712.779999999995,0.514797284824012,0
12,0.2545454545454545,0.9145198151997949,912.0775,0.02625734080026165,3,0.3472222222222222,76.11251497474315,330.0,31.518032407407407,-3619.0099999999993,0.9720301716149802,75
10,0.41916167664670656,12.71840184086126,108.49000000000001,0.3805654320477006,6,0.20000000000000004,16.246706709751365,167.0,37.820844907407405,-140.2199999999999,0.6689667933211743,43
4,0.0975609756097561,88.12279684544075,3276.2374999999997,0.3805545997931936,4,0.25,0.0,287.0,174.67241898148148,-163.72999999999956,0.36824209780578276,5
19,0.532,0.8154579845683188,1360.594736842105,0.035048993034460255,3,0.335180055401662,22.654883221103077,250.0,15.835,-4110.079999999998,0.969371140377371,89
27,1.111764705882353,4.886031128242075,535.6481481481482,0.31329666072869167,8,0.17695473251028807,8.316712504785533,170.0,18.303055555555556,-55.839999999999236,0.7903683023718799,74
5,0.24647887323943662,26.25851594775869,1147.1080000000002,1.3230375880119607,5,0.20000000000000004,0.0,142.0,73.56918981481482,1556.0400000000004,0.3415343950575046,23
15,0.5329949238578681,0.7225825774473996,525.972,0.028166230778535625,3,0.36888888888888893,7.375639464772154,197.0,15.203611111111112,1498.7600000000002,0.9742142041434401,95
35,2.289719626168224,5.05778915120287,121.47485714285712,0.28630679613485893,8,0.17061224489795918,9.706070127242612,107.0,29.330601851851853,-307.8799999999994,0.7979424396005772,46
14,0.30434782608695654,16.5543972324309,2215.529285714286,0.6988272952802482,14,0.07142857142857142,20.391258962792534,322.0,53.087662037037035,370.3299999999999,0.5365363012426975,15
17,0.53125,0.9879793274237838,921.7705882352941,0.03129266707412141,3,0.3494809688581315,18.708578929571424,224.0,15.812372685185185,4641.740000000002,0.9683978060419737,94
14,0.7424242424242424,14.027264806670667,134.36,0.2678121457429118,7,0.16326530612244897,15.028351838551803,132.0,52.00048611111111,1226.2600000000002,0.695785457266255,50
6,0.2485207100591716,25.46700021646731,2674.4649999999997,0.6111738037195189,6,0.16666666666666669,0.0,169.0,69.60298611111111,1289.289999999999,0.4852993999714007,31
23,0.5261437908496732,0.5599658761560328,1698.2034782608696,0.025918577079478863,3,0.3648393194706994,11.920904167934864,306.0,14.77111111111111,11858.260000000002,0.977961009509921,93
18,0.7924528301886792,6.399371613987563,485.4555555555555,0.21817801686825886,8,0.14814814814814814,16.047945353592,159.0,26.397662037037037,1532.2799999999993,0.8059430127901686,56
15,0.30434782608695654,36.595466972593634,2307.7306666666673,0.7051305052434745,15,0.06666666666666667,63.115051580652306,345.0,123.13748842592592,5337.060000000003,0.39465943727314545,19
21,0.5268817204301076,0.8662367241143573,1805.3847619047617,0.029612385819837432,3,0.3333333333333333,33.665268654232,279.0,15.126377314814814,-19876.539999999997,0.9711800469792244,89
33,1.6153846153846154,3.7491349043604254,499.599696969697,0.3247854789042117,8,0.1423324150596878,6.543992551152795,143.0,13.766921296296296,1530.3700000000017,0.8026023593601327,61
5,0.11784511784511784,55.022413157577354,2510.9800000000005,0.6992006129581985,5,0.20000000000000004,114.82414028684103,297.0,130.5967824074074,4726.340000000001,0.3283713850224122,5
51,1.02,0.8539508373679837,1437.6809803921567,0.03014198253346284,3,0.3479430988081508,8.888997273197685,350.0,8.844907407407407,3837.290000000001,0.9711220206035068,89
34,3.012658227848101,2.3463134447628193,1005.0617647058823,0.2815315143671526,8,0.14359861591695502,3.2998473871150233,79.0,9.299282407407407,4580.020000000002,0.8396984618341098,57
5,0.15625,60.269687359475014,2502.49,0.7464708518693695,5,0.20000000000000004,65.5041629778127,224.0,146.00099537037036,11804.269999999999,0.30408033874225204,7
6,0.28,0.5016413096872584,1345.2433333333336,0.025847745346821584,3,0.3888888888888889,0.0,150.0,30.957037037037036,-2731.7200000000003,0.9789505486031942,89
28,0.9560975609756098,9.75896011874276,339.37,0.3083035931976361,8,0.16326530612244897,10.966805192815208,205.0,41.05037037037037,-490.89999999999964,0.7285019123756804,66
14,0.30153846153846153,17.860735462468988,2358.774285714286,0.731339796757171,14,0.07142857142857142,21.53607109784044,325.0,66.46668981481481,3903.260000000002,0.5163144937632002,14
12,0.5490196078431372,0.8321233765114453,1496.6833333333334,0.021837483303123906,3,0.37500000000000006,48.88577821269439,153.0,15.241099537037037,-9006.460000000003,0.9755214666151443,79
39,2.415929203539823,3.2671343081976083,391.931282051282,0.27997023712563124,8,0.1492439184746877,5.5590652910618665,113.0,16.537430555555556,-2094.3399999999983,0.8263111580550564,62
3,0.1532846715328467,96.86622240638833,3178.8066666666673,0.7791149472963114,3,0.3333333333333333,0.0,137.0,137.1681597222222,-8845.320000000002,0.24920698340932704,34
51,1.0229226361031518,0.8302146677748126,1530.1992156862743,0.03030073691563536,3,0.34332948865820834,10.762350098935112,349.0,8.670925925925927,2138.8800000000047,0.9714296593035583,93
27,0.984375,8.289240563051395,270.74074074074076,0.26428519056141203,8,0.13580246913580246,15.25788483122952,192.0,32.13295138888889,-413.87999999999965,0.7631668951047224,71
5,0.13307984790874525,70.46570036537796,2884.82,0.6218159665321977,5,0.20000000000000004,0.0,263.0,168.35252314814815,-7570.4,0.31622334855725,35
6,0.2818791946308725,0.9949727463564255,603.13,0.026134958755163036,3,0.3888888888888889,0.0,149.0,31.10212962962963,-2399.88,0.9707908994247121,95
12,0.5490196078431372,8.779893752755866,1061.7125,0.2869491779293594,8,0.1388888888888889,21.77402153043787,153.0,27.38167824074074,2465.169999999999,0.748411685769784,57
2,0.09722222222222221,0.0,703.845,1.0548157121338015,2,0.5,0.0,144.0,144.42802083333333,1407.69,0.674128300429337,36
17,0.5336322869955157,0.7122991897433497,607.2341176470588,0.03468666525625184,3,0.3771626297577855,48.429859395932986,223.0,15.615185185185185,-2953.3999999999987,0.9712221848406033,80
12,1.037037037037037,9.571274938224857,923.5308333333334,0.30685618252377467,7,0.16666666666666666,19.595614876075025,81.0,33.47681712962963,451.77000000000044,0.7313005335884836,41
6,0.1268882175226586,47.66480247453048,3161.123333333333,0.5297430595273018,6,0.16666666666666669,65.29054873748537,331.0,139.99564814814815,8308.8,0.39646061679417527,26
42,1.024390243902439,0.7763582615189947,1736.8814285714286,0.02813653963680964,3,0.3435374149659864,9.256131987245938,287.0,8.615983796296296,6535.1600000000035,0.9733544894423594,79
24,0.7741935483870968,10.261971792218032,740.4504166666666,0.2908793747763026,8,0.1423611111111111,23.259179328723917,217.0,47.139895833333334,-1227.1899999999987,0.7289536851553039,74
15,0.30434782608695654,20.428602737203068,2110.274,0.512168578134481,15,0.06666666666666667,23.657435903206334,345.0,62.897708333333334,12789.049999999997,0.5526644848296937,6
12,0.5490196078431372,0.6984080748597326,1312.7075,0.03319624989593554,3,0.375,11.892195648178138,153.0,15.102430555555555,-115.27000000000044,0.9721686622463882,77
31,1.6074074074074074,5.402495178938258,586.5093548387097,0.2999299848371683,8,0.15504682622268467,7.468845989824558,135.0,22.68949074074074,1131.67,0.7880354168424264,55
6,0.17573221757322174,32.24521626703193,2680.1316666666667,0.6105839827544688,6,0.16666666666666669,42.905766343272234,239.0,89.90923611111111,-482.8099999999995,0.44219291819405376,37
25,0.5192878338278931,0.7324156503652743,1049.1272,0.02664071997093055,3,0.3376,10.390797125980692,337.0,15.535069444444444,2997.939999999997,0.974796383114003,91
40,1.6766467065868262,5.711441067030369,715.10425,0.2748963776895863,8,0.1525,10.107118010848021,167.0,30.40570601851852,2016.0900000000038,0.7931473267492231,49
7,0.16838487972508592,43.840504040532075,2173.072857142857,0.6022176262841977,7,0.14285714285714285,0.0,291.0,133.29167824074074,-6957.049999999998,0.3897594307657293,34
12,0.5454545454545454,0.8990169970704545,574.845,0.029612229624765805,3,0.37500000000000006,16.406364132003482,154.0,15.572164351851852,1206.8200000000002,0.9706496244885644,78
15,0.6363636363636364,15.2873438908739,392.3726666666667,0.33517231396413727,8,0.16444444444444445,22.75472798919109,165.0,58.04858796296296,-734.5300000000002,0.6579818988696459,41
12,0.32307692307692304,18.636714163597237,2942.9966666666664,0.2986414314754415,12,0.08333333333333334,35.46749591381466,260.0,62.84671296296296,-9904.160000000002,0.6395559289547207,5
17,0.5288888888888889,0.6913632191044746,1503.4570588235292,0.031863166620209875,3,0.33564013840830453,23.750611316759212,225.0,15.33013888888889,-1431.6100000000006,0.9729285962640277,90
23,1.0189873417721518,6.65961555729623,533.055652173913,0.23936188780273665,7,0.1606805293005671,12.148599342439647,158.0,23.788090277777776,-684.460000000001,0.7940278030109467,40
14,0.4066390041493776,17.161880382713836,2763.6292857142857,0.5441365658814095,14,0.07142857142857142,30.677094918905713,241.0,63.945717592592594,-7397.389999999999,0.572351398982355,30
51,1.0229226361031518,0.9383652571523833,1729.8492156862744,0.03009435522874792,3,0.3633217993079585,8.424958502938672,349.0,8.912858796296296,-11976.390000000007,0.9697796258022419,98
28,1.361111111111111,3.638477017498789,524.7421428571428,0.2988498270566009,8,0.16326530612244897,8.044949613323158,144.0,14.017395833333333,-454.9800000000005,0.8137272053695054,69
3,0.1794871794871795,3.11963399382234,2544.6733333333336,0.33568507080562054,3,0.3333333333333333,0.0,117.0,61.20159722222222,-3593.26,0.8080422447797833,25
7,0.2737430167597765,0.2541436546597719,1374.947142857143,0.0352866829882266,2,0.5918367346938775,13.534492178630176,179.0,30.339270833333334,6715.75,0.9784464798982271,78
14,0.6049382716049383,9.996157272394562,947.3807142857144,0.25413667201955803,8,0.14285714285714285,22.09025367485745,162.0,32.07949074074074,725.5100000000002,0.7461044457663947,74
4,0.14659685863874347,53.457040933077685,2654.3125,0.9840283961436401,4,0.25,0.0,191.0,123.74041666666666,883.4700000000012,0.2710600237908187,21
47,1.0217391304347827,0.7488811712332237,1422.9817021276592,0.030612932570488312,3,0.3390674513354459,17.50290895853481,322.0,8.40232638888889,-18118.52,0.9725985921634546,98
13,0.6594202898550724,11.3047594226493,567.5261538461538,0.32517116712246114,7,0.17159763313609472,11.017849976099068,138.0,33.72320601851852,1324.4599999999996,0.7042197977672893,44
7,0.2413793103448276,32.07951500137639,3188.412857142857,0.3016432032489581,7,0.14285714285714285,0.0,203.0,96.8242361111111,-18291.97,0.5414223602056019,36
51,1.02,0.8205164886577752,1945.7229411764704,0.029503171002430065,3,0.338715878508266,13.293915975016777,350.0,8.903773148148149,-13822.07,0.9719739443649025,75
33,1.6267605633802817,3.4333650447619153,963.1715151515151,0.3205671594677453,8,0.1349862258953168,6.6303177848461425,142.0,12.756400462962963,445.6399999999994,0.8087989268514533,65
10,0.20648967551622419,36.386963252562495,2452.4280000000003,0.5577353860332986,10,0.10000000000000003,99.03621404729553,339.0,105.5190162037037,2388.84,0.43491911096582864,5
